user_id,species,breed,age_months,source,device,weekday,returning_user,discount_seen,campaign_type,session_time,pages_viewed,shelter_rating,distance_km,vet_check_available,neutered,viewed_product,photo_clicks,breed_views,added_to_cart,purchased,abandoned
U02389,cat,Siamese,0-3,referral,desktop,Friday,0,0,none,23.18,5,4.1,4.1,0,1,0,0,0,0,0,0
U02390,cat,Bengal,0-3,social_media,mobile,Sunday,1,0,awareness,17.64,1,3.4,15.8,1,1,0,0,0,0,0,0
U02391,dog,Mixed,3-6,referral,tablet,Wednesday,1,0,none,7.04,3,4.8,4.5,1,1,1,2,2,1,1,0
U02392,dog,Golden Retriever,6-12,organic,desktop,Wednesday,0,1,none,22.6,6,3.1,28.5,1,1,0,0,0,0,0,0
U02393,cat,Sphynx,12-24,referral,mobile,Wednesday,1,0,none,3.55,3,4.1,1.3,1,1,1,4,2,1,1,0
U02394,dog,Poodle,3-6,organic,mobile,Sunday,1,0,none,1.67,1,4.4,4.1,1,1,1,5,2,0,0,1
U02395,bird,Lovebird,12-24,paid_ad,mobile,Thursday,0,0,retargeting,1.32,2,4.8,23.0,1,1,1,1,2,0,0,1
U02396,dog,Bulldog,24+,social_media,desktop,Monday,0,0,none,6.38,7,3.5,8.1,0,1,1,1,3,0,0,1
U02397,dog,German Shepherd,3-6,social_media,mobile,Saturday,0,0,retargeting,4.23,6,4.4,2.6,1,1,1,5,1,0,0,1
U02398,dog,Labrador,3-6,organic,mobile,Saturday,0,0,none,2.64,7,4.4,77.5,1,0,0,0,0,0,0,0
U02399,cat,Maine Coon,3-6,paid_ad,desktop,Tuesday,0,0,none,16.79,5,4.2,9.1,1,1,1,1,1,1,0,1
U02400,cat,Sphynx,3-6,organic,desktop,Sunday,0,1,none,4.34,2,4.7,9.8,0,0,1,2,3,1,1,0
U02401,dog,German Shepherd,6-12,email,desktop,Friday,0,1,none,2.49,1,3.9,6.5,1,0,1,2,3,1,1,0
U02402,dog,Bulldog,24+,organic,desktop,Friday,0,1,none,0.5,5,4.4,1.0,1,1,1,4,3,1,0,1
U02403,cat,Bengal,3-6,referral,mobile,Thursday,0,0,awareness,16.04,4,3.4,4.2,1,1,0,0,0,0,0,0
U02404,dog,Mixed,0-3,organic,desktop,Sunday,0,0,seasonal,13.56,6,4.9,4.9,1,0,1,2,3,1,1,0
U02405,cat,Persian,0-3,organic,mobile,Wednesday,0,0,none,4.35,1,4.2,12.7,1,1,0,0,0,0,0,0
U02406,cat,Maine Coon,12-24,organic,desktop,Wednesday,1,1,none,13.85,7,4.5,41.3,1,1,1,2,2,1,1,0
U02407,dog,Mixed,12-24,social_media,desktop,Tuesday,0,0,none,12.97,6,3.6,2.3,1,1,1,3,2,0,0,1
U02408,dog,Mixed,6-12,organic,mobile,Saturday,0,1,seasonal,12.22,4,3.8,55.1,1,1,0,0,0,0,0,0
U02409,reptile,Mixed,12-24,social_media,tablet,Friday,0,0,retargeting,2.44,1,3.4,9.6,1,1,1,2,2,0,0,1
U02410,cat,Sphynx,6-12,paid_ad,mobile,Friday,0,0,retargeting,3.68,7,4.9,13.1,1,1,0,0,0,0,0,0
U02411,cat,Sphynx,3-6,paid_ad,mobile,Tuesday,0,0,none,0.5,4,4.8,1.0,1,1,0,0,0,0,0,0
U02412,dog,German Shepherd,0-3,email,tablet,Saturday,1,0,none,21.85,4,3.3,28.5,1,1,0,0,0,0,0,0
U02413,cat,Ragdoll,6-12,organic,desktop,Saturday,0,0,none,32.82,7,3.5,30.3,1,1,1,2,1,1,1,0
U02414,dog,Labrador,12-24,email,desktop,Thursday,1,0,seasonal,12.14,2,4.1,21.0,1,0,0,0,0,0,0,0
U02415,cat,Bengal,24+,organic,mobile,Saturday,0,0,none,2.75,3,3.2,2.4,0,1,1,2,0,0,0,1
U02416,reptile,Leopard Gecko,0-3,paid_ad,desktop,Wednesday,0,0,awareness,4.12,6,4.2,7.8,1,1,0,0,0,0,0,0
U02417,dog,Chihuahua,24+,organic,mobile,Saturday,1,0,awareness,2.6,4,3.5,46.7,1,1,0,0,0,0,0,0
U02418,dog,Beagle,0-3,social_media,mobile,Monday,1,1,awareness,1.58,5,4.3,8.2,0,0,1,3,1,0,0,1
U02419,dog,Beagle,6-12,social_media,mobile,Friday,0,0,none,3.41,5,3.2,6.4,1,1,1,3,3,0,0,1
U02420,dog,Beagle,3-6,paid_ad,mobile,Sunday,1,0,awareness,0.5,9,3.3,1.3,0,1,1,3,3,1,0,1
U02421,dog,Chihuahua,12-24,organic,desktop,Sunday,0,0,none,37.55,5,4.1,1.2,1,1,0,0,0,0,0,0
U02422,dog,Labrador,6-12,email,mobile,Wednesday,1,1,seasonal,2.51,5,4.4,8.5,0,1,1,5,1,0,0,1
U02423,rabbit,Holland Lop,3-6,organic,mobile,Thursday,0,0,none,9.18,4,4.2,11.7,1,0,0,0,0,0,0,0
U02424,cat,Mixed,0-3,paid_ad,mobile,Monday,1,1,none,5.86,5,3.6,26.1,0,0,1,3,5,1,1,0
U02425,dog,Bulldog,0-3,referral,desktop,Sunday,0,0,none,2.67,3,4.2,35.7,1,0,0,0,0,0,0,0
U02426,bird,Lovebird,3-6,social_media,desktop,Friday,0,0,retargeting,1.51,4,3.5,7.7,1,0,0,0,0,0,0,0
U02427,dog,Mixed,12-24,social_media,mobile,Thursday,1,0,none,24.77,3,4.9,27.8,1,1,1,3,4,0,0,1
U02428,reptile,Bearded Dragon,6-12,referral,desktop,Tuesday,0,0,awareness,8.87,7,3.3,11.8,0,1,1,4,1,0,0,1
U02429,dog,Chihuahua,3-6,social_media,mobile,Sunday,0,0,none,1.31,4,4.2,54.0,1,0,0,0,0,0,0,0
U02430,bird,Cockatiel,6-12,social_media,desktop,Friday,0,0,none,0.5,7,3.9,39.7,0,1,1,4,2,0,0,1
U02431,cat,Mixed,6-12,email,mobile,Wednesday,1,0,awareness,5.43,5,3.7,18.7,1,1,1,5,2,1,1,0
U02432,rabbit,Mini Rex,0-3,email,mobile,Thursday,1,0,none,1.26,1,4.0,3.1,0,0,0,0,0,0,0,0
U02433,reptile,Mixed,3-6,organic,desktop,Wednesday,1,1,retargeting,1.5,2,3.2,38.8,0,1,0,0,0,0,0,0
U02434,dog,Poodle,12-24,paid_ad,tablet,Friday,1,0,retargeting,8.63,1,3.9,1.9,0,0,1,1,1,0,0,1
U02435,reptile,Mixed,12-24,social_media,mobile,Sunday,0,0,seasonal,3.98,2,4.8,25.6,1,1,1,1,2,0,0,1
U02436,dog,Poodle,0-3,organic,desktop,Sunday,0,1,none,5.12,1,3.3,10.2,1,0,0,0,0,0,0,0
U02437,dog,Bulldog,3-6,paid_ad,desktop,Thursday,0,0,awareness,22.3,4,4.1,14.2,1,1,1,3,1,0,0,1
U02438,dog,Golden Retriever,3-6,social_media,tablet,Saturday,0,0,seasonal,7.4,1,4.6,30.8,1,0,1,0,3,0,0,1
U02439,cat,Sphynx,3-6,organic,mobile,Thursday,0,1,retargeting,10.19,2,4.6,23.6,0,0,0,0,0,0,0,0
U02440,dog,Labrador,24+,email,mobile,Wednesday,0,0,none,0.96,1,3.3,1.0,1,1,1,3,1,1,0,1
U02441,cat,Sphynx,6-12,paid_ad,desktop,Sunday,0,1,awareness,2.74,4,4.5,6.9,1,0,1,3,2,0,0,1
U02442,cat,Ragdoll,0-3,paid_ad,mobile,Wednesday,1,0,seasonal,0.5,2,4.5,52.8,1,0,1,2,0,0,0,1
U02443,rabbit,Mini Rex,12-24,referral,mobile,Wednesday,0,0,awareness,1.27,1,4.1,6.6,0,1,1,1,5,0,0,1
U02444,rabbit,Holland Lop,6-12,paid_ad,mobile,Sunday,1,0,retargeting,12.49,5,3.8,24.6,1,1,1,5,2,0,0,1
U02445,cat,Sphynx,12-24,organic,desktop,Tuesday,1,0,awareness,25.69,5,3.1,19.6,1,0,0,0,0,0,0,0
U02446,dog,Bulldog,6-12,social_media,mobile,Saturday,1,0,none,6.5,3,3.0,46.9,1,1,1,1,1,0,0,1
U02447,dog,Beagle,12-24,paid_ad,desktop,Sunday,1,0,none,5.74,9,4.2,44.9,1,1,1,2,2,0,0,1
U02448,dog,Golden Retriever,12-24,social_media,mobile,Friday,0,1,none,6.91,1,3.7,9.2,1,1,1,1,3,1,0,1
U02449,dog,Chihuahua,0-3,email,mobile,Monday,0,1,none,3.67,5,3.6,3.9,0,1,1,1,0,1,1,0
U02450,dog,Poodle,12-24,email,mobile,Thursday,1,1,seasonal,0.5,2,3.2,5.4,0,1,0,0,0,1,0,0
U02451,dog,Bulldog,0-3,social_media,mobile,Tuesday,0,1,retargeting,3.17,7,4.9,5.2,1,0,1,4,2,1,0,1
U02452,reptile,Mixed,0-3,referral,desktop,Thursday,1,0,retargeting,5.48,9,3.4,14.9,1,1,0,0,0,0,0,0
U02453,cat,Persian,0-3,social_media,desktop,Saturday,0,1,awareness,2.41,1,4.3,6.9,1,1,1,3,0,0,0,1
U02454,dog,Beagle,24+,social_media,mobile,Thursday,0,0,none,1.03,5,3.1,30.4,0,1,1,3,1,0,0,1
U02455,cat,Ragdoll,6-12,referral,mobile,Thursday,0,0,none,1.46,2,4.3,5.4,1,1,1,5,2,0,0,1
U02456,dog,Beagle,3-6,social_media,desktop,Friday,1,1,seasonal,7.62,1,4.3,69.3,1,0,1,1,1,1,0,1
U02457,cat,Sphynx,0-3,organic,desktop,Friday,1,0,awareness,1.23,10,4.8,16.3,1,1,1,6,1,0,0,1
U02458,cat,Maine Coon,0-3,social_media,desktop,Sunday,1,1,awareness,9.94,4,4.2,6.6,1,1,1,3,5,0,0,1
U02459,cat,Bengal,0-3,paid_ad,desktop,Wednesday,1,0,seasonal,4.28,2,3.1,13.2,0,1,1,4,6,0,0,1
U02460,cat,Ragdoll,0-3,paid_ad,mobile,Saturday,0,0,none,1.98,2,4.9,6.7,0,1,0,0,0,0,0,0
U02461,reptile,Ball Python,0-3,paid_ad,desktop,Friday,0,0,seasonal,9.88,6,3.2,10.9,1,1,0,0,0,0,0,0
U02462,bird,Parakeet,0-3,paid_ad,mobile,Wednesday,1,0,seasonal,2.47,3,3.5,11.2,1,1,1,2,3,0,0,1
U02463,cat,Siamese,3-6,organic,mobile,Wednesday,0,1,none,2.16,1,4.5,21.7,1,1,1,3,2,1,1,0
U02464,cat,Maine Coon,6-12,paid_ad,desktop,Thursday,0,1,none,16.42,2,4.4,8.9,1,1,1,5,1,1,1,0
U02465,cat,Ragdoll,6-12,paid_ad,tablet,Friday,0,0,seasonal,2.99,3,4.4,44.5,1,1,0,0,0,0,0,0
U02466,dog,Mixed,3-6,organic,desktop,Wednesday,0,0,awareness,15.28,4,3.8,1.6,0,1,0,0,0,0,0,0
U02467,dog,Golden Retriever,0-3,organic,mobile,Sunday,1,0,none,3.19,2,3.8,5.8,0,0,1,1,1,0,0,1
U02468,dog,Golden Retriever,6-12,referral,mobile,Friday,0,1,awareness,1.06,1,4.2,20.6,1,0,0,0,0,0,0,0
U02469,cat,Sphynx,6-12,paid_ad,mobile,Sunday,1,0,awareness,4.32,3,3.5,13.6,0,1,1,8,0,0,0,1
U02470,cat,Maine Coon,6-12,paid_ad,desktop,Monday,1,1,retargeting,2.62,4,3.4,2.0,1,1,1,6,3,0,0,1
U02471,dog,Beagle,24+,paid_ad,mobile,Wednesday,0,0,seasonal,0.72,1,3.3,25.2,1,0,0,0,0,0,0,0
U02472,reptile,Ball Python,0-3,social_media,desktop,Monday,0,1,seasonal,0.54,2,3.8,16.4,0,1,1,5,3,1,0,1
U02473,bird,Mixed,3-6,email,mobile,Wednesday,0,0,seasonal,0.97,4,4.8,13.2,1,1,0,0,0,0,0,0
U02474,cat,Siamese,6-12,social_media,desktop,Sunday,1,0,none,10.4,7,4.8,31.3,0,1,1,2,1,1,0,1
U02475,cat,Siamese,0-3,organic,tablet,Monday,0,0,retargeting,11.83,2,4.8,27.0,1,0,1,2,3,0,0,1
U02476,bird,Canary,0-3,paid_ad,mobile,Thursday,0,1,none,6.92,3,3.4,5.7,0,1,1,4,4,0,0,1
U02477,dog,Golden Retriever,3-6,social_media,mobile,Tuesday,1,1,none,1.43,3,4.2,11.8,1,1,0,0,0,0,0,0
U02478,rabbit,Holland Lop,6-12,email,desktop,Thursday,0,0,retargeting,6.49,7,4.3,29.4,0,1,1,5,0,0,0,1
U02479,dog,Chihuahua,6-12,social_media,mobile,Sunday,1,0,awareness,1.19,2,3.9,1.0,1,1,1,2,1,0,0,1
U02480,rabbit,Lionhead,3-6,social_media,desktop,Friday,1,1,seasonal,5.85,8,4.1,6.0,1,0,1,4,2,0,0,1
U02481,dog,Golden Retriever,6-12,organic,desktop,Saturday,0,1,none,17.02,4,3.3,7.4,0,0,1,2,3,0,0,1
U02482,bird,Lovebird,3-6,organic,mobile,Wednesday,0,0,retargeting,0.5,7,4.8,4.8,1,1,0,0,0,0,0,0
U02483,bird,Cockatiel,6-12,organic,desktop,Sunday,0,0,none,25.29,6,3.3,10.7,0,1,1,1,2,0,0,1
U02484,dog,Bulldog,6-12,organic,mobile,Saturday,1,0,none,7.99,1,4.7,23.9,0,1,1,4,2,0,0,1
U02485,cat,Mixed,3-6,referral,tablet,Thursday,1,1,awareness,9.32,3,3.1,9.8,1,1,1,4,2,1,1,0
U02486,reptile,Leopard Gecko,3-6,organic,mobile,Thursday,0,0,none,4.11,7,3.8,1.0,0,1,0,0,0,0,0,0
U02487,cat,Persian,6-12,organic,desktop,Sunday,0,0,awareness,11.47,5,3.4,28.8,0,0,1,2,4,0,0,1
U02488,bird,Parakeet,3-6,email,mobile,Friday,1,0,seasonal,18.27,3,3.3,3.4,1,1,1,2,0,0,0,1
U02489,cat,Ragdoll,24+,email,mobile,Saturday,0,0,retargeting,6.69,6,4.3,8.5,0,1,1,5,2,1,1,0
U02490,dog,Poodle,12-24,organic,mobile,Thursday,1,0,none,1.97,6,4.8,1.0,1,1,0,0,0,0,0,0
U02491,dog,Poodle,6-12,paid_ad,desktop,Wednesday,0,0,none,7.42,6,4.6,8.7,0,0,1,3,0,0,0,1
U02492,dog,Golden Retriever,12-24,paid_ad,desktop,Saturday,0,0,awareness,3.2,6,3.6,7.0,1,1,0,0,0,0,0,0
U02493,rabbit,Dutch,3-6,organic,desktop,Friday,1,1,awareness,21.05,4,4.2,5.1,1,1,0,0,0,0,0,0
U02494,dog,Bulldog,0-3,organic,mobile,Friday,0,1,awareness,10.48,6,3.6,41.5,0,0,0,0,0,0,0,0
U02495,cat,Persian,6-12,referral,desktop,Friday,0,0,none,6.54,4,3.2,17.0,1,1,0,0,0,0,0,0
U02496,cat,Bengal,24+,paid_ad,desktop,Tuesday,0,0,retargeting,11.86,6,3.2,37.1,1,1,1,1,2,1,0,1
U02497,cat,Bengal,6-12,email,mobile,Saturday,0,0,none,10.94,2,3.3,9.4,1,0,1,3,6,0,0,1
U02498,bird,Parakeet,0-3,organic,mobile,Sunday,1,1,awareness,0.98,4,4.3,10.9,1,1,1,4,4,0,0,1
U02499,reptile,Ball Python,12-24,social_media,mobile,Sunday,0,1,awareness,3.03,3,3.3,44.6,1,1,0,0,0,0,0,0
U02500,cat,Siamese,6-12,email,mobile,Wednesday,1,1,none,2.99,5,4.2,9.2,1,1,1,3,3,1,1,0
U02501,rabbit,Lionhead,6-12,organic,mobile,Thursday,1,1,retargeting,5.17,4,3.0,1.0,1,1,0,0,0,0,0,0
U02502,rabbit,Dutch,6-12,social_media,desktop,Saturday,1,0,awareness,2.86,6,4.5,15.5,0,1,1,7,3,1,1,0
U02503,cat,Siamese,12-24,email,mobile,Friday,1,0,awareness,5.62,3,3.5,3.3,1,0,0,0,0,0,0,0
U02504,reptile,Bearded Dragon,24+,social_media,desktop,Friday,0,0,awareness,3.09,3,4.1,46.0,1,1,0,0,0,0,0,0
U02505,dog,Beagle,3-6,paid_ad,tablet,Sunday,1,1,seasonal,0.77,4,3.7,1.1,1,0,1,3,1,1,1,0
U02506,dog,Poodle,6-12,paid_ad,desktop,Friday,0,0,retargeting,0.88,5,4.1,34.2,1,0,0,0,0,1,0,0
U02507,bird,Canary,12-24,social_media,desktop,Friday,0,1,none,0.76,1,3.4,2.4,0,1,1,2,1,1,0,1
U02508,cat,Sphynx,12-24,paid_ad,mobile,Monday,0,1,none,0.5,5,4.2,4.5,1,1,0,0,0,0,0,0
U02509,rabbit,Lionhead,12-24,organic,desktop,Monday,0,1,none,4.57,4,4.8,2.5,0,1,0,0,0,1,0,0
U02510,bird,Parakeet,6-12,paid_ad,mobile,Monday,0,0,none,3.9,2,4.2,6.1,1,1,0,0,0,0,0,0
U02511,dog,Beagle,24+,organic,desktop,Sunday,0,0,seasonal,1.06,3,3.9,1.7,1,0,1,7,2,0,0,1
U02512,bird,Cockatiel,0-3,organic,tablet,Thursday,0,1,awareness,4.73,1,3.9,7.0,0,1,1,0,5,1,1,0
U02513,cat,Maine Coon,3-6,email,desktop,Thursday,0,0,seasonal,7.1,12,3.8,5.6,0,1,0,0,0,0,0,0
U02514,cat,Sphynx,3-6,social_media,desktop,Sunday,0,0,none,1.24,6,3.5,20.3,1,0,0,0,0,0,0,0
U02515,cat,Sphynx,3-6,referral,mobile,Friday,1,1,awareness,2.36,1,3.8,14.2,1,0,1,4,1,0,0,1
U02516,bird,Canary,6-12,social_media,mobile,Friday,0,1,seasonal,4.92,4,3.8,17.3,1,1,0,0,0,0,0,0
U02517,dog,Labrador,3-6,organic,desktop,Wednesday,0,0,none,0.5,3,4.4,10.1,1,0,1,3,2,1,0,1
U02518,cat,Sphynx,24+,social_media,mobile,Sunday,0,1,awareness,0.72,3,3.6,28.8,1,1,0,0,0,0,0,0
U02519,cat,Mixed,3-6,social_media,desktop,Tuesday,0,0,seasonal,42.74,4,3.8,6.5,0,1,0,0,0,0,0,0
U02520,cat,Siamese,12-24,social_media,mobile,Monday,0,0,seasonal,6.02,2,4.2,7.7,1,0,0,0,0,0,0,0
U02521,cat,Bengal,12-24,email,desktop,Tuesday,0,0,retargeting,4.87,4,4.6,1.5,0,1,1,2,3,1,0,1
U02522,dog,German Shepherd,3-6,paid_ad,mobile,Wednesday,0,1,seasonal,4.52,2,4.7,100.0,1,1,0,0,0,0,0,0
U02523,dog,Labrador,6-12,paid_ad,mobile,Wednesday,0,0,retargeting,8.52,1,4.2,9.0,1,1,1,3,1,0,0,1
U02524,dog,Mixed,12-24,referral,desktop,Saturday,0,0,none,14.41,7,3.9,37.1,1,1,1,6,4,0,0,1
U02525,rabbit,Dutch,12-24,organic,mobile,Tuesday,1,0,retargeting,1.37,3,4.3,28.7,0,1,1,5,0,1,0,1
U02526,dog,German Shepherd,6-12,paid_ad,mobile,Saturday,0,1,seasonal,3.08,4,3.1,4.5,0,1,1,0,1,1,1,0
U02527,dog,Mixed,24+,social_media,mobile,Monday,1,0,awareness,4.62,4,4.1,10.4,0,1,1,1,3,1,1,0
U02528,reptile,Ball Python,6-12,email,mobile,Tuesday,1,0,none,0.5,2,3.6,13.3,1,1,0,0,0,0,0,0
U02529,dog,Poodle,3-6,social_media,mobile,Friday,0,0,awareness,13.26,3,4.0,28.0,1,1,0,0,0,0,0,0
U02530,reptile,Leopard Gecko,6-12,referral,mobile,Sunday,1,0,retargeting,1.98,3,3.6,1.5,1,0,1,1,4,0,0,1
U02531,cat,Ragdoll,6-12,paid_ad,desktop,Sunday,1,0,none,3.61,6,3.4,26.4,0,1,0,0,0,0,0,0
U02532,rabbit,Lionhead,6-12,referral,mobile,Sunday,1,1,retargeting,8.32,3,3.5,1.8,0,1,0,0,0,0,0,0
U02533,dog,Mixed,3-6,paid_ad,tablet,Saturday,0,0,awareness,0.82,4,4.5,8.9,1,0,1,5,2,1,1,0
U02534,dog,Poodle,6-12,referral,mobile,Saturday,0,1,awareness,0.5,5,3.8,29.7,0,1,1,3,2,1,0,1
U02535,cat,Mixed,12-24,paid_ad,mobile,Friday,0,0,none,5.26,3,4.4,4.0,1,0,0,0,0,0,0,0
U02536,rabbit,Mini Rex,24+,social_media,mobile,Friday,0,0,none,1.7,2,4.5,1.0,0,1,0,0,0,0,0,0
U02537,cat,Bengal,6-12,organic,desktop,Tuesday,1,0,awareness,11.28,6,3.0,1.0,1,1,1,6,2,1,0,1
U02538,dog,Mixed,12-24,social_media,mobile,Friday,1,0,awareness,0.5,5,4.9,3.1,0,1,0,0,0,0,0,0
U02539,rabbit,Lionhead,12-24,organic,desktop,Thursday,0,1,none,2.9,6,3.2,11.7,0,1,0,0,0,0,0,0
U02540,rabbit,Holland Lop,6-12,social_media,mobile,Thursday,1,1,none,0.94,6,3.9,33.5,0,1,0,0,0,0,0,0
U02541,cat,Persian,3-6,social_media,mobile,Friday,1,0,none,6.12,4,4.9,18.5,1,1,1,2,1,0,0,1
U02542,rabbit,Dutch,12-24,social_media,desktop,Tuesday,0,0,awareness,1.55,4,3.3,24.5,1,1,0,0,0,0,0,0
U02543,rabbit,Mixed,24+,referral,mobile,Thursday,0,0,seasonal,2.14,4,3.4,4.2,1,1,0,0,0,0,0,0
U02544,cat,Siamese,6-12,referral,mobile,Monday,0,0,retargeting,7.77,1,3.5,7.2,1,1,1,1,1,0,0,1
U02545,dog,Chihuahua,12-24,organic,desktop,Sunday,1,1,seasonal,19.26,5,4.7,11.1,0,0,1,4,2,0,0,1
U02546,cat,Sphynx,3-6,social_media,desktop,Tuesday,1,1,awareness,10.0,4,4.7,6.9,1,0,1,5,1,0,0,1
U02547,dog,Chihuahua,6-12,social_media,desktop,Wednesday,0,0,awareness,4.37,5,4.8,20.9,0,0,1,3,0,1,0,1
U02548,cat,Persian,0-3,social_media,desktop,Sunday,0,0,none,6.62,6,4.0,52.8,1,1,0,0,0,0,0,0
U02549,cat,Persian,12-24,paid_ad,desktop,Friday,1,0,retargeting,9.13,5,4.8,22.0,1,0,1,4,2,0,0,1
U02550,dog,Beagle,3-6,social_media,desktop,Tuesday,1,1,awareness,16.22,4,3.5,42.2,1,1,1,1,2,0,0,1
U02551,dog,German Shepherd,0-3,email,mobile,Thursday,0,0,retargeting,9.98,1,4.2,57.7,0,1,1,0,1,0,0,1
U02552,dog,German Shepherd,0-3,paid_ad,desktop,Tuesday,0,0,awareness,20.85,2,3.9,5.8,1,1,1,2,2,1,1,0
U02553,rabbit,Dutch,6-12,paid_ad,desktop,Tuesday,1,0,none,9.99,4,3.6,14.4,1,0,1,2,3,1,1,0
U02554,bird,Parakeet,0-3,organic,mobile,Monday,0,0,none,0.56,4,4.5,21.8,0,1,1,0,2,1,1,0
U02555,dog,Chihuahua,0-3,paid_ad,mobile,Thursday,0,0,retargeting,6.26,5,4.5,14.5,0,1,1,4,1,0,0,1
U02556,reptile,Ball Python,6-12,social_media,mobile,Saturday,1,1,none,5.9,1,4.5,13.7,0,1,1,4,0,0,0,1
U02557,cat,Siamese,6-12,organic,desktop,Friday,0,1,none,16.4,5,4.2,6.9,0,1,1,3,1,1,0,1
U02558,dog,Labrador,3-6,organic,mobile,Friday,1,0,seasonal,11.77,3,3.7,11.3,0,1,0,0,0,0,0,0
U02559,dog,German Shepherd,0-3,social_media,tablet,Tuesday,0,0,retargeting,4.63,2,4.3,6.2,0,1,0,0,0,0,0,0
U02560,cat,Sphynx,6-12,social_media,mobile,Wednesday,0,0,none,4.84,4,3.4,3.8,1,1,0,0,0,0,0,0
U02561,rabbit,Holland Lop,24+,organic,desktop,Sunday,0,1,none,0.5,6,3.5,7.2,1,0,1,3,2,0,0,1
U02562,cat,Mixed,6-12,email,mobile,Monday,0,0,none,3.87,1,4.9,7.6,0,0,0,0,0,0,0,0
U02563,dog,Bulldog,6-12,paid_ad,desktop,Sunday,0,1,awareness,5.0,5,4.1,2.3,1,1,1,0,1,0,0,1
U02564,dog,Mixed,6-12,organic,desktop,Friday,1,1,retargeting,25.57,2,4.4,10.1,0,0,0,0,0,1,1,0
U02565,cat,Maine Coon,0-3,organic,desktop,Sunday,0,0,none,18.09,9,3.9,15.2,1,0,0,0,0,0,0,0
U02566,dog,Labrador,12-24,paid_ad,desktop,Wednesday,1,0,seasonal,12.46,6,3.0,1.6,0,1,1,6,4,0,0,1
U02567,dog,Beagle,0-3,organic,desktop,Wednesday,0,1,none,0.5,4,4.0,11.4,0,1,1,2,2,0,0,1
U02568,dog,Poodle,0-3,referral,mobile,Saturday,0,0,none,2.34,4,4.1,1.4,1,1,0,0,0,0,0,0
U02569,rabbit,Dutch,0-3,email,mobile,Saturday,0,0,seasonal,4.17,2,3.2,29.1,1,1,1,2,3,1,0,1
U02570,bird,Lovebird,12-24,social_media,desktop,Wednesday,1,0,none,0.5,4,3.4,7.9,0,0,1,1,0,1,0,1
U02571,cat,Bengal,3-6,organic,mobile,Sunday,0,0,seasonal,1.22,1,3.3,4.2,1,0,0,0,0,0,0,0
U02572,bird,Parakeet,6-12,organic,mobile,Monday,0,1,retargeting,7.65,4,4.8,7.1,1,1,1,6,1,0,0,1
U02573,dog,German Shepherd,0-3,organic,desktop,Monday,1,0,none,1.08,6,3.1,15.8,1,1,0,0,0,0,0,0
U02574,cat,Mixed,12-24,organic,mobile,Friday,0,0,awareness,0.5,1,4.5,9.7,1,1,0,0,0,0,0,0
U02575,dog,Poodle,3-6,email,mobile,Saturday,0,1,awareness,3.95,4,3.9,13.9,1,1,1,5,1,1,1,0
U02576,cat,Siamese,3-6,organic,desktop,Sunday,0,0,seasonal,22.83,4,3.0,13.6,0,0,1,8,2,1,0,1
U02577,reptile,Bearded Dragon,12-24,social_media,mobile,Thursday,0,1,awareness,6.3,2,3.9,17.8,0,1,0,0,0,0,0,0
U02578,cat,Mixed,0-3,email,mobile,Monday,0,0,awareness,16.74,5,5.0,40.3,0,1,1,6,2,0,0,1
U02579,dog,Mixed,6-12,organic,mobile,Friday,1,0,none,6.37,2,3.9,15.9,0,0,1,2,1,1,1,0
U02580,cat,Persian,3-6,organic,desktop,Wednesday,1,0,awareness,4.49,1,3.5,2.7,0,1,0,0,0,0,0,0
U02581,dog,Beagle,12-24,organic,tablet,Thursday,1,1,none,19.05,3,4.8,9.1,0,1,1,3,1,1,0,1
U02582,bird,Cockatiel,6-12,organic,desktop,Friday,0,1,none,3.34,4,3.2,3.2,0,1,1,4,1,0,0,1
U02583,cat,Mixed,12-24,paid_ad,mobile,Monday,1,0,seasonal,1.96,1,4.5,2.2,1,1,1,4,0,0,0,1
U02584,cat,Maine Coon,12-24,social_media,tablet,Friday,0,1,none,3.86,6,3.5,20.5,0,0,0,0,0,0,0,0
U02585,cat,Mixed,3-6,paid_ad,desktop,Thursday,0,1,none,13.12,8,4.4,2.5,1,1,0,0,0,0,0,0
U02586,cat,Ragdoll,0-3,social_media,desktop,Saturday,0,0,retargeting,19.48,7,3.3,22.8,1,1,1,5,1,0,0,1
U02587,dog,Mixed,6-12,social_media,desktop,Saturday,1,0,retargeting,3.45,2,3.1,11.1,1,1,1,1,2,0,0,1
U02588,cat,Sphynx,0-3,social_media,mobile,Tuesday,0,0,none,2.82,4,4.4,8.3,0,1,1,2,2,1,1,0
U02589,dog,German Shepherd,0-3,paid_ad,mobile,Tuesday,0,0,none,10.4,1,3.8,31.0,1,1,0,0,0,0,0,0
U02590,cat,Mixed,0-3,organic,mobile,Wednesday,1,0,none,0.5,3,5.0,34.5,1,0,0,0,0,0,0,0
U02591,rabbit,Mini Rex,6-12,organic,mobile,Tuesday,0,0,none,5.36,3,4.1,3.6,1,0,1,2,3,0,0,1
U02592,rabbit,Holland Lop,6-12,email,desktop,Saturday,0,0,retargeting,3.63,5,3.1,24.1,1,0,0,0,0,0,0,0
U02593,cat,Maine Coon,6-12,social_media,desktop,Sunday,0,0,awareness,3.69,7,3.3,14.0,0,1,0,0,0,0,0,0
U02594,cat,Siamese,12-24,social_media,desktop,Saturday,1,0,retargeting,4.62,9,4.8,10.3,1,1,1,8,2,0,0,1
