user_id,species,source,device,p_view,p_cart,p_purchase
U02426,0,4,0,0.492379810362152,,
U02427,2,4,1,0.8211628530331772,0.5922195908013053,
U02428,4,3,0,0.5173664724155217,0.28399657993072047,
U02429,2,4,1,0.4137493070662472,,
U02430,0,4,0,0.5473426328654127,0.2939337706280101,
U02431,1,0,1,0.5959449956278975,0.4337193824134509,0.46020239282864767
U02432,3,0,1,0.6706344633118413,,
U02433,4,1,0,0.7921001543074497,,
U02434,2,2,2,0.746147048722951,0.44480635794756657,
U02435,4,4,1,0.4577221226859692,0.22245573134918956,
U02436,2,1,0,0.6797424442207703,,
U02437,2,2,0,0.7003029610134639,0.5150455214581268,
U02438,2,4,2,0.5265674049195865,0.3094183251401069,
U02439,1,1,1,0.7162876731937918,,
U02440,2,0,1,0.41591114607322494,0.37336157342020776,0.41440065631271256
U02441,1,2,0,0.6861749474704255,0.44887394785235263,
U02442,1,2,1,0.6337369163942226,0.392823484250127,
U02443,3,3,1,0.4689847517996451,0.3501059985938539,
U02444,3,2,1,0.6583382844052342,0.4009440673028646,
U02445,1,1,0,0.8657579992474785,,
U02446,2,4,1,0.5627167268989173,0.3527007866655171,
U02447,2,2,0,0.6994145240231897,0.2740475036467542,
U02448,2,4,1,0.6038217836952123,0.42495331597332375,0.5191744641164128
U02449,2,0,1,0.6833468288622354,0.45254358591881305,0.5137135550115574
U02450,2,0,1,0.8040429276662265,,0.6325614805792267
U02451,2,4,1,0.6181104021321613,0.40064127685769546,0.5768851841718051
U02452,4,3,0,0.6654477083184763,,
U02453,1,4,0,0.6617599843940533,0.41833660742017786,
U02454,2,4,1,0.45679646152357933,0.3606821766777467,
U02455,1,3,1,0.43643446395016566,0.33893475735164597,
U02456,2,4,0,0.7796516818019605,0.34939719551921933,0.8408950527352361
U02457,1,1,0,0.765663377205799,0.2954317601449872,
U02458,1,4,0,0.7998531482191575,0.5117826413117859,
U02459,1,2,0,0.7011888355721482,0.5406212705338237,
U02460,1,2,1,0.5640130614173142,,
U02461,4,2,0,0.5569339286263837,,
U02462,0,2,1,0.6101795537926882,0.45701856404600394,
U02463,1,1,1,0.6118945522968696,0.4617185385483827,0.5285378197117618
U02464,1,2,0,0.7431522377964485,0.5388757302706594,0.5546679720827561
U02465,1,2,2,0.5484913166423647,,
U02466,2,1,0,0.6115636205435853,,
U02467,2,1,1,0.6808681171708287,0.43747528997770185,
U02468,2,3,1,0.6327746528790242,,
U02469,1,2,1,0.6632675237378121,0.4442673465016246,
U02470,1,2,0,0.7956218274686088,0.5546914412197068,
U02471,2,2,1,0.44412362004913336,,
U02472,4,4,0,0.6968374757202862,0.3919116571314819,0.7344456605921096
U02473,0,0,1,0.48117391362473416,,
U02474,1,4,0,0.7390803795287113,0.3878033789940378,0.5328884848958036
U02475,1,1,2,0.6199438260685863,0.3444249611435911,
U02476,0,2,1,0.6535624091947324,0.457555758562455,
U02477,2,4,1,0.7144218778255053,,
U02478,3,0,0,0.5805310820532552,0.3108767840257531,
U02479,2,4,1,0.5688403358463391,0.3731284819757207,
U02480,3,4,0,0.8101820855523851,0.45152800965303064,
U02481,2,1,0,0.7906088617336149,0.6043206744242114,
U02482,0,1,1,0.4755491801351552,,
U02483,0,1,0,0.7899442244796325,0.5981440817829081,
U02484,2,1,1,0.7038840269225742,0.38635446990183375,
U02485,1,3,2,0.7797649612241049,0.5444740601995154,0.6320624144620787
U02486,4,1,1,0.48716339235541317,,
U02487,1,1,0,0.6098402390297039,0.41387915792151747,
U02488,0,0,1,0.7514796821938973,0.5021810051570528,
U02489,1,0,1,0.5605163770255694,0.33203371698000056,0.4186085767623618
U02490,2,1,1,0.6560833720685949,,
U02491,2,2,0,0.5676062783801051,0.4102659948784686,
U02492,2,2,0,0.5302756777648595,,
U02493,3,1,0,0.8967589757922012,,
U02494,2,1,1,0.7246554760585637,,
U02495,1,3,0,0.5103325885517794,,
U02496,1,2,0,0.5340047485263585,0.378775505069439,0.5081664627193707
U02497,1,0,1,0.48355285925021635,0.3629098486447647,
U02498,0,1,1,0.781849743824814,0.4601893728772996,
U02499,4,4,1,0.5441514191707316,,
U02500,1,0,1,0.7403195143646457,0.5407853281637015,0.5840976227873443
U02501,3,1,1,0.7346945174718535,,
U02502,3,4,0,0.700614614410392,0.3554769208670397,0.5402747070689927
U02503,1,0,1,0.6524885610254488,,
U02504,4,4,0,0.4675218968881685,,
U02505,2,2,2,0.7973179039509687,0.5346710222413416,0.7043948328161808
U02506,2,2,0,0.5515402478183149,,0.472743975594848
U02507,0,4,0,0.6847435867285993,0.4483737000348108,0.5986782774822803
U02508,1,2,1,0.6537013650461957,,
U02509,3,1,0,0.7482322624251934,,0.5936420708371964
U02510,0,2,1,0.46542236463337433,,
U02511,2,1,0,0.5382062446970778,0.3666495144440833,
U02512,0,1,2,0.7058169891458507,0.42033135363265317,0.6063933523605733
U02513,1,0,0,0.6400596348866038,,
U02514,1,4,0,0.4875501714933016,,
U02515,1,3,1,0.7678551172313426,0.5105125676283003,
U02516,0,4,1,0.6067941781852565,,
U02517,2,1,0,0.5044456934825473,0.39996503317469223,0.43211129847558555
U02518,1,4,1,0.5904347604002882,,
U02519,1,4,0,0.9751484427959857,,
U02520,1,4,1,0.48031640241603873,,
U02521,1,0,0,0.5736839266448992,0.36498165417550305,0.46713789694958197
U02522,2,2,1,0.5059651637264672,,
U02523,2,2,1,0.4406638741168573,0.3824315654604747,
U02524,2,3,0,0.5954056722674078,0.3367023526465911,
U02525,3,1,1,0.6716923834503797,0.40524039235160547,0.4915871490553043
U02526,2,2,1,0.6708384102294938,0.5171142261576669,0.5566445900956757
U02527,2,4,1,0.6604533805258175,0.39541158209825966,0.4548219156522456
U02528,4,0,1,0.5660683357955221,,
U02529,2,4,1,0.5024152453057724,,
U02530,4,3,1,0.5745504880082748,0.3220049138209302,
U02531,1,2,0,0.7142491428302002,,
U02532,3,3,1,0.7757253879560086,,
U02533,2,2,2,0.5416102140965005,0.32089166152389276,0.4556317248290472
U02534,2,3,1,0.6663667144657862,0.46005935109995905,0.5276962718662517
U02535,1,2,1,0.5036118718941841,,
U02536,3,4,1,0.49756831016067665,,
U02537,1,1,0,0.6721158967235678,0.45108872634722913,0.5447822059116288
U02538,2,4,1,0.6960654715254359,,
U02539,3,1,0,0.7076502770424624,,
U02540,3,4,1,0.7569333368038089,,
U02541,1,4,1,0.6425414907212371,0.36021514450840875,
U02542,3,4,0,0.44881659282090325,,
U02543,3,3,1,0.44048060458107485,,
U02544,1,3,1,0.45901798258861626,0.35331767882165294,
U02545,2,1,0,0.9178823975798248,0.6682005249904719,
U02546,1,4,0,0.7944820446063677,0.5300744169563729,
U02547,2,4,0,0.5261693003877793,0.3813764505038646,0.4685976203924917
U02548,1,4,0,0.48862828902194777,,
U02549,1,2,0,0.7502341439591281,0.41364013276756556,
U02550,2,4,0,0.8064120012796296,0.5636176626207877,
U02551,2,0,1,0.5291624320264269,0.27547172975387996,
U02552,2,2,0,0.6665205269910799,0.5119226266843673,0.5009615802673612
U02553,3,2,0,0.6579748108909027,0.4424538014228136,0.5194776239074617
U02554,0,1,1,0.5674761827787026,0.3218412031808546,0.38594927241917726
U02555,2,2,1,0.5419832333206176,0.35678105324007914,
U02556,4,4,1,0.7602544882088861,0.3763224400184969,
U02557,1,1,0,0.8056975470651537,0.5636117279184614,0.5995178865507175
U02558,2,1,1,0.736384891500307,,
U02559,2,4,2,0.5167556465835349,,
U02560,1,4,1,0.3719557898977042,,
U02561,3,1,0,0.675348193118338,0.4282699817084092,
U02562,1,0,1,0.5602425232954948,,
U02563,2,2,0,0.6626741575599593,0.4237014070208918,
U02564,2,1,0,0.9463722182377441,,0.6891096182009121
U02565,1,1,0,0.6827739929666198,,
U02566,2,2,0,0.7402096777428474,0.5532435482743454,
U02567,2,1,0,0.6997910158574078,0.536527149956984,
U02568,2,3,1,0.4636438517423386,,
U02569,3,0,1,0.48342739146350555,0.31633654268359934,0.47885575524813034
U02570,0,4,0,0.6558385379271158,0.48599261095439267,0.5188856758947685
U02571,1,1,1,0.47298392880511275,,
U02572,0,1,1,0.6680631588720134,0.3901925366319798,
U02573,2,1,0,0.6986022658373157,,
U02574,1,1,1,0.5191092914100439,,
U02575,2,0,1,0.6352646760919637,0.4171294367843056,0.5165237413938862
U02576,1,1,0,0.7751056786209385,0.6382718118090532,0.5535306012057988
U02577,4,4,1,0.608928454238088,,
U02578,1,0,1,0.681425214929331,0.3494021335072583,
U02579,2,1,1,0.6952168062908537,0.4503621759041009,0.426597639669882
U02580,1,1,0,0.6843435233255001,,
U02581,2,1,2,0.8995580623511285,0.6210232652809482,0.6714322830958233
U02582,0,1,0,0.709182165416337,0.4756967480464859,
U02583,1,2,1,0.673829927019435,0.3861508271377608,
U02584,1,4,2,0.7047270215258218,,
U02585,1,2,0,0.7289443034139775,,
U02586,1,4,0,0.653087505765203,0.46208946349003605,
U02587,2,4,0,0.6291922963929346,0.4465000127258583,
U02588,1,4,1,0.47922659542462104,0.3689610628417592,0.4028090931292675
U02589,2,2,1,0.47112499967660104,,
U02590,1,1,1,0.6525435478637391,,
U02591,3,1,1,0.43471899906254124,0.3272790600439955,
U02592,3,0,0,0.515162907827578,,
U02593,1,4,0,0.5295344529477496,,
U02594,1,4,0,0.70890740428,0.31141019618365634,
U02595,2,0,1,0.4686274262527098,,
U02596,3,4,1,0.46225966967631116,0.3223251278212776,0.43176731027728865
U02597,2,0,1,0.6732804981334962,,
U02598,1,4,1,0.6853355703436479,0.43754269444618765,0.6190954818614165
U02599,2,2,1,0.46152219254513466,,
U02600,2,2,0,0.7044954275741641,,0.5233280972918755
U02601,1,4,1,0.4118968004247416,,
U02602,2,0,2,0.5664975026030429,,
U02603,1,2,1,0.6163395712141848,0.4779748088221669,0.528862565698461
U02604,2,4,0,0.5308461633142395,,
U02605,2,4,1,0.6040928868047584,0.3611176048098476,
U02606,1,2,1,0.6445383148470203,0.3722447594299096,
U02607,2,0,0,0.578783457209596,,
U02608,2,1,0,0.718261320448116,0.4393361315154504,
U02609,1,2,1,0.5494971071381426,0.3445635496847656,0.415801369987464
U02610,2,1,1,0.508564543986914,0.2842306192991796,
U02611,3,2,1,0.6308795102010243,,
U02612,2,2,0,0.5628952239560181,,
U02613,2,3,2,0.5595480339165007,0.3731687317838667,0.4760600348386378
U02614,1,1,1,0.5020133042512466,,
U02615,2,0,1,0.6292670754283909,,
U02616,2,4,2,0.674493208662628,0.4598038047025389,0.4949293355653792
U02617,2,4,1,0.6195076807301475,,
U02618,2,1,0,0.5280436471394956,0.36952833969501064,0.4507805143071052
U02619,3,0,1,0.4644294395875285,,
U02620,2,4,0,0.46801514472106526,,
U02621,3,1,1,0.6114329696925792,,
U02622,0,0,1,0.6946639930922721,0.35210278589995475,
U02623,1,2,1,0.7911849099872953,0.4797289079302863,
U02624,0,2,0,0.6023657095998791,,
U02625,2,3,0,0.7057797249761172,0.3806573755458939,0.6306963337327955
U02626,4,4,0,0.5087934009652697,0.14537702342753386,
U02627,2,3,0,0.5728461870614646,,
U02628,1,2,1,0.8281464413277947,0.5976012526162886,
U02629,1,1,1,0.7781099267458211,0.5331571186510196,
U02630,2,1,0,0.6627594301501565,,
U02631,1,4,1,0.4935175101299615,,
U02632,1,4,1,0.6555043456562034,0.45667929255596046,
U02633,2,0,1,0.6253490100636365,0.3915553853369463,
U02634,2,0,1,0.7729050296120085,0.4791497911070952,0.5821353153448544
U02635,1,2,1,0.49444488620605176,,
U02636,1,4,0,0.6790369467863998,,
U02637,4,1,2,0.6991725314156828,0.36207385444718915,
U02638,3,2,0,0.677960097088388,0.40204329921797344,0.6077551259428341
U02639,4,4,2,0.6413983754652393,0.3435183212492267,
U02640,1,3,2,0.48134225216005,,
U02641,2,1,1,0.6276197527561033,0.41352747789748795,
U02642,2,3,1,0.5272412900270532,0.3432109666673033,
U02643,3,1,0,0.5583850727707517,0.2787604875393497,
U02644,1,1,1,0.7059687934797703,,
U02645,2,1,1,0.531925685768182,,
U02646,2,2,1,0.52752577456769,0.28591356773433546,0.5831169034833072
U02647,4,2,1,0.6089730632727566,0.35879640617482456,0.6053076809429305
U02648,1,4,1,0.4673745070749691,0.45293124947723734,
U02649,1,3,1,0.4976438172743369,0.38708050736557736,0.3944770968852928
U02650,1,0,1,0.7589597465395455,0.6114302102346282,
U02651,2,0,0,0.7237959003215305,,
U02652,2,2,0,0.7942904396283031,0.5177496849840874,
U02653,2,1,0,0.7204195333042895,,
U02654,2,4,1,0.44754601040618985,,
U02655,3,3,1,0.4284061722376856,,
U02656,1,3,0,0.7102083059958237,0.44058412317165135,
U02657,3,3,1,0.5000422956803584,,
U02658,0,3,0,0.6492919018219953,0.35213279893900196,
U02659,2,1,0,0.7256255309834314,0.36552091666325975,
U02660,1,2,0,0.8255002772473184,0.4612842556039086,0.6150459717323868
U02661,1,4,2,0.521471880396737,0.2785344306634845,
U02662,0,3,1,0.7200924659575109,0.50926936894112,0.5937659905392756
U02663,2,4,1,0.5483765612779005,0.4662291806819327,
U02664,1,0,0,0.8127198854554228,0.550097244264088,
U02665,1,4,1,0.6226051180863587,0.5143847273132632,0.5173401245886674
U02666,2,4,1,0.6490813853221042,,
U02667,2,1,1,0.6153683557872185,0.4768485575766035,
U02668,1,2,1,0.5440813692978756,0.34456578762887224,0.3916526040494492
U02669,1,2,1,0.6291779582215357,0.4070766494880214,0.5958908731021886
U02670,2,1,1,0.7190113970075633,0.458103729005535,
U02671,1,2,0,0.7562050625802789,0.4492067152499479,0.5081709811593278
U02672,2,0,0,0.6886503078824611,,0.4988396301899454
U02673,1,4,0,0.6989043526612825,0.46262584735359397,
U02674,2,1,0,0.6938465751159939,0.45626857551097,
U02675,0,2,1,0.8162055118426104,0.48458293184358436,0.5701840937540291
U02676,2,2,1,0.4723977896278321,0.3282688599107959,
U02677,2,4,1,0.4271011208125422,0.2918924658733786,
U02678,2,0,0,0.8428517092529739,0.5513633704349931,0.6191096379952934
U02679,2,1,0,0.5665107271607789,0.3639912051091045,0.4696591071638887
U02680,1,4,1,0.44593356323658906,,
U02681,2,1,1,0.503965268982655,,
U02682,3,1,2,0.6486372008848864,0.4606592833794456,0.6517222389878073
U02683,2,0,0,0.6823676090216759,,
U02684,2,3,0,0.5751764335584059,0.279613139808461,
U02685,2,4,1,0.63335276725085,0.41009917497091714,0.44232507789996234
U02686,2,1,1,0.65627607991893,0.3756353298675761,0.48053551132539024
U02687,2,0,0,0.8465019835844786,0.5136043039685833,0.6128187860647397
U02688,1,2,0,0.50902932558539,,
U02689,1,2,0,0.6979762012823982,0.37377875527288124,
U02690,1,2,0,0.7421925448893322,0.4658106842194566,0.5065581135765406
U02691,1,4,0,0.6758450987877878,,
U02692,1,2,0,0.6093594799295532,0.37059823460449204,0.4401569594095307
U02693,2,1,1,0.45617353261280363,,
U02694,1,4,1,0.6409703297971754,0.46167601884073867,
U02695,4,4,0,0.629130021718007,0.3939319871961768,
U02696,1,4,1,0.4947882696886861,,
U02697,1,3,1,0.4693184469584812,0.4009520237391369,
U02698,2,2,0,0.5491223042845725,0.34904221871940505,
U02699,3,1,2,0.5530248440413567,,
U02700,3,1,1,0.6116762988498603,0.373836250646193,0.4575452612186427
U02701,1,4,1,0.6527809096664291,0.46168841507166336,0.4456517304893195
U02702,4,1,0,0.5304189987215208,0.24276527796000363,
U02703,2,0,0,0.7322284771274266,0.49991420121413593,0.5622839509668511
U02704,2,3,0,0.6020488840983075,0.3089324035080156,0.4877538504316883
U02705,3,3,1,0.4185262126600378,0.31635717020105475,
U02706,3,0,1,0.5499958455947863,0.28787637502848135,0.4931702074083579
U02707,2,2,0,0.7555056696318043,0.4026560819123533,0.47530049120621737
U02708,2,4,0,0.7258336030586746,,
U02709,2,1,0,0.862777906375761,0.5500791794110111,
U02710,2,4,1,0.5913260384203596,,
U02711,3,0,1,0.6473132500489774,0.3685407430893448,0.5500165744915446
U02712,1,2,1,0.4947086641468971,0.319328742117518,
U02713,2,1,2,0.5216840711390202,0.299865773993836,0.45858503718969595
U02714,2,4,0,0.4858558975965754,,
U02715,2,4,1,0.4325549932731274,0.3003824125497716,0.4141753369269615
U02716,2,3,1,0.7944140069917511,0.5436261398377423,
U02717,1,4,0,0.8480287135758309,0.5856632900185483,
U02718,4,2,1,0.6522083060192682,0.35088907212341247,
U02719,3,2,0,0.5494876613896148,,
U02720,2,1,0,0.5330501141894342,0.3423218288429242,0.46298153582879686
U02721,0,0,1,0.6814401050455111,0.39355296549420465,0.6675526508020534
U02722,3,2,1,0.5365814968809717,0.31588897075561373,0.43910790993241744
U02723,3,4,0,0.4836127283485858,,
U02724,1,3,1,0.49324224745091605,,
U02725,2,1,1,0.48483387119924004,0.3358355691292463,
U02726,2,1,2,0.7115080151352308,0.43343290670538964,0.5028810409643802
U02727,2,2,0,0.7442446911719658,0.27297545156039377,
U02728,2,2,0,0.6976607419320642,0.5408240394987553,
U02729,2,3,1,0.6612120629545001,0.388311384707353,
U02730,1,0,1,0.48816683823195367,,
U02731,1,3,1,0.5264912796657663,,
U02732,1,2,1,0.6727670526590767,0.35563380503933395,0.4331576466899793
U02733,2,2,0,0.5190349378602716,0.3519577401315385,
U02734,4,0,1,0.5846154238480326,,
U02735,0,4,0,0.7253030373922887,0.35294243721934654,0.513978280626726
U02736,3,3,1,0.6372309956254766,,
U02737,4,4,1,0.5707130150392867,0.2617450273662218,0.5878354334333137
U02738,1,4,2,0.5975710778445,0.3733802471761618,
U02739,4,4,1,0.39481616479820525,,
U02740,2,0,1,0.42688593993969215,,
U02741,2,4,1,0.6516245274814879,,0.5724682457511563
U02742,2,1,1,0.494460810495519,0.3676138167781107,0.3830028480614217
U02743,2,2,1,0.7396384994778982,0.5143667970556691,
U02744,2,4,1,0.5558705827550182,0.4829138832497641,
U02745,1,0,0,0.6586048944670482,0.24664694413575924,
U02746,3,1,0,0.8727408938318479,0.5373462982730078,
U02747,1,1,1,0.48630073721367106,0.30467772370507523,
U02748,2,1,1,0.4565313993710423,0.35370708791460237,0.36620020015718746
U02749,3,2,0,0.5317966665261352,0.3223150473604953,0.4863486912475716
U02750,1,1,1,0.44184297578060716,,
U02751,2,3,0,0.5173314403292093,0.3410974759831928,
U02752,1,1,0,0.5365796277971693,,
U02753,2,1,1,0.7115165539762772,,
U02754,2,1,0,0.6106874463926089,0.4147560057027486,0.5935534727674203
U02755,0,1,2,0.711715094640948,0.3921143356157168,
U02756,2,2,0,0.7678237606385333,0.5977206891433108,0.5163230429832182
U02757,1,2,1,0.6606059384736258,,
U02758,0,0,0,0.5878035184860707,,
U02759,1,1,2,0.7294497313163298,0.423509385311742,0.4949486183551173
U02760,2,1,1,0.7087922398066794,0.39700085937407786,
U02761,2,4,0,0.9786952008054044,0.959875924127372,0.7833214633341625
U02762,2,3,1,0.4310312146464544,0.34123490568450243,
U02763,1,1,1,0.6430465365621455,0.42860129004089126,
U02764,1,2,0,0.5613651824701533,0.34637032107603083,0.4749359735531508
U02765,2,4,0,0.4428583869448539,,
U02766,4,1,0,0.7120117197895874,0.29121944051984683,0.7104593636371089
U02767,1,4,2,0.8054887424992504,0.5299137825249912,0.6793334715362107
U02768,2,1,1,0.6627330543443173,,
U02769,1,2,1,0.5122811314078386,,
U02770,1,1,2,0.7635782858782019,0.4665909401175187,0.5865595571202578
U02771,2,2,1,0.6476072485947284,,
U02772,2,1,0,0.5371060175807552,0.32715792461056914,0.4282005898550565
U02773,3,3,1,0.5986792152953019,0.37019259052050657,
U02774,1,1,1,0.4811490647582491,0.34084631240815594,
U02775,1,2,1,0.6832274134555373,,
U02776,1,2,1,0.44463587252732223,,
U02777,2,3,0,0.7787771387078477,0.5413096915355841,0.6484940576496193
U02778,2,4,0,0.6867188735873614,0.4876629349033665,
U02779,1,2,0,0.5471370369355091,,
U02780,2,4,1,0.658211736366784,0.3754008584450426,
U02781,2,1,1,0.8137386630329757,,0.5478088488851816
U02782,3,4,1,0.612826743794215,0.4591495009650947,0.5626080303417809
U02783,4,1,1,0.7690319641237213,0.3811873969406793,0.6914050555978751
U02784,3,3,1,0.4487932945808462,,
U02785,0,1,1,0.6470632112755077,0.37188762725333274,
U02786,2,0,1,0.6619545697113668,0.46847580140651457,
U02787,4,0,1,0.5031058618451754,0.240992154040237,
U02788,2,4,1,0.5709804011000511,,
U02789,4,0,0,0.5525763536900642,0.26717484827459337,0.608907738755489
U02790,4,1,1,0.43405272750983837,0.2529829256677038,
U02791,1,0,1,0.7077802329266418,0.4563348213320576,0.5090726397853096
U02792,4,1,2,0.4455700307090074,0.27545989417944866,
U02793,1,3,1,0.48290409108797167,,
U02794,2,2,0,0.6050087355829622,,
U02795,1,3,1,0.45432007144893355,,
U02796,1,1,0,0.813877292621853,0.5384527600958403,
U02797,2,1,1,0.44994652360737664,,
U02798,1,1,0,0.5797222955784476,0.2544550362459325,
U02799,4,1,1,0.6668919531641768,0.3893005776185308,
U02800,2,1,0,0.804957721776245,,
U02801,3,0,1,0.45243499175924295,,
U02802,0,1,1,0.4533885711669995,0.3481986791382089,0.5218502044294016
U02803,0,4,0,0.48182257560780933,,
U02804,4,2,1,0.796723211721132,,
U02805,1,0,2,0.8428487757101492,,
U02806,4,4,1,0.43827230066380163,,
U02807,3,4,1,0.4373600349080492,,
U02808,2,4,0,0.43061552948381754,,0.4625306761450335
U02809,1,1,1,0.49906789373871013,,
U02810,1,0,1,0.688988412073719,0.37303363397972195,
U02811,2,4,0,0.5306468654030481,0.3399913338202949,0.470595618813035
U02812,1,2,0,0.5564452756784681,,
U02813,1,2,2,0.6426656966097254,,
U02814,2,0,1,0.4754147751076472,,
U02815,1,4,1,0.5336576985323158,0.5105421701841429,0.55793172202502
U02816,3,1,1,0.49637094960814493,0.2854097657119981,
U02817,1,2,1,0.7850277089816753,0.4914362542364184,
U02818,2,4,0,0.5707674615145704,,
U02819,2,1,1,0.4805159126697643,,
U02820,2,1,1,0.7190731386316757,0.41644208838330066,0.5032926791714826
U02821,0,1,1,0.4558912982019952,,
U02822,2,2,0,0.8396944399716254,0.5234390547598293,
U02823,1,1,2,0.601302139059404,,
U02824,2,4,0,0.5105510323077865,0.30001297955353384,
U02825,2,4,1,0.5145250450498792,0.32561680174793206,0.4146480439438129
U02826,3,0,0,0.9458789120981642,,
U02827,1,2,0,0.9499534928466064,0.8916114524089923,
U02828,2,2,1,0.6185045582115394,0.39661059257320547,0.4555768614884308
U02829,1,4,1,0.7651798164362358,0.5626035287079839,
U02830,2,1,1,0.4830440473061475,0.3300042177018501,
U02831,1,4,1,0.6408832658905129,0.4532582044707103,
U02832,1,0,0,0.5713218468598068,0.3043749236851041,
U02833,2,0,1,0.6045186464067669,0.4234713671394381,0.45643574966115386
U02834,2,0,1,0.4993383520392752,0.31587426588921563,0.39234888167763526
U02835,2,1,2,0.748622305303164,0.462121656062452,
U02836,0,0,0,0.6815591651852239,0.41579199869563616,0.6502656384905275
U02837,4,1,0,0.9411812791975918,0.7230564937077509,
U02838,2,2,1,0.7469106601935408,0.522580276645032,
U02839,3,4,1,0.4520599211227942,,
U02840,2,2,1,0.5422500200763175,,
U02841,2,1,1,0.777585813047728,,
U02842,3,4,1,0.4963431711498751,0.310615259871097,
U02843,0,2,0,0.782449392878878,0.5604988238683769,
U02844,4,1,1,0.4512781502676885,0.23191950450792265,
U02845,1,2,1,0.7343860104792777,0.5270131247905497,0.554043913303
U02846,2,0,1,0.6374166778574503,0.44292887837677625,
U02847,3,0,0,0.526526482186373,,
U02848,2,4,0,0.6960715541560769,0.44974185254903615,0.5154694031493467
U02849,1,4,0,0.5428377850811025,,
U02850,2,0,1,0.469340888112209,,
U02851,1,4,1,0.44752588784553327,,
U02852,2,0,1,0.6283698052802483,0.4728118970731621,0.5037368611099393
U02853,2,4,1,0.4823238625416464,,
U02854,0,1,0,0.49127276318046237,,
U02855,2,1,2,0.7328966499408139,0.4023832761482874,0.5959128733818366
U02856,1,1,0,0.6280029405954026,0.3787627591463696,
U02857,2,4,2,0.6719720780457096,0.4357619744520761,0.5389109647629883
U02858,2,2,0,0.7204771435038981,0.4760281181559597,0.5814971326356257
U02859,2,2,1,0.7685574035295003,0.43286161707005527,
U02860,2,1,2,0.5403185292518593,0.31404759836431373,0.4470959085990867
U02861,0,3,1,0.6173954617452491,0.4009613667443587,
U02862,2,4,0,0.715273711700853,0.4446969132225442,
U02863,4,3,1,0.4943080558707503,0.3158399458599525,
U02864,1,2,1,0.6782779304097986,0.43768685253119655,
U02865,1,2,0,0.5628469372073638,0.33708177092574,0.43783169816635736
U02866,1,1,1,0.596085482798913,0.43149594847605527,
U02867,1,1,1,0.5826068080445362,0.38656915172015266,0.47543307773025834
U02868,3,1,1,0.660010550172964,,
U02869,2,2,1,0.630917720038825,0.28929218104681725,
U02870,2,4,2,0.6314286521645827,0.4164691548093759,0.5692766893973893
U02871,0,2,0,0.6590547603092672,0.32337775992716733,
U02872,0,4,1,0.5925392227173788,0.3611011851912527,0.5196234879630605
U02873,0,2,1,0.5109051954845755,0.32680639133855527,0.41322449714249454
U02874,1,1,0,0.6482529777812468,,
U02875,3,1,1,0.6458946371797596,0.3746832846571821,
U02876,1,4,1,0.6418817226065534,0.46522995804796324,
U02877,1,4,1,0.6350488602070241,0.4286043238663603,0.469998036693545
U02878,2,4,0,0.7449451575644979,,
U02879,1,2,1,0.49713234253710437,,
U02880,2,1,1,0.8126285030182459,0.5255467045601773,0.5794548748002966
U02881,2,4,1,0.7762160019095513,0.4467290574965673,
U02882,0,2,1,0.47665965176486963,,
U02883,2,1,0,0.5278012936154904,,
U02884,2,3,1,0.5908788002882702,0.41577056903063286,0.4933776017702209
U02885,2,3,1,0.6695060536231086,0.4165257328954136,
U02886,0,1,1,0.4354916999196045,0.3330912939397809,
U02887,1,1,1,0.6777036819674037,0.36869846577197646,0.5087206539454312
U02888,1,4,0,0.5167005178269526,0.2856209023178249,
U02889,3,2,0,0.6924494120591917,0.45754485325653954,0.616483132518979
U02890,3,0,1,0.6247646191792882,0.36030402443186704,
U02891,2,0,1,0.7528398823197175,0.46723946337251754,0.56887453196199
U02892,1,2,1,0.7771849117138802,0.4964767865272075,
U02893,3,1,0,0.563896424115068,0.29166596654658533,
U02894,1,2,0,0.5295394641444908,,0.4991065608632666
U02895,2,2,1,0.75630933729407,,
U02896,0,0,0,0.5588916915124462,0.2903494965594781,
U02897,1,2,0,0.8502405435906898,0.5322709507888462,0.6237902574500159
U02898,2,2,2,0.672263424670189,0.5083946090714945,0.6626226792405578
U02899,1,1,1,0.6631177969970523,,
U02900,2,4,1,0.46571159656935135,0.3772568314076039,0.4742880116541192
U02901,2,4,1,0.39971234042861364,,
U02902,3,1,0,0.5758384653048316,,
U02903,2,3,0,0.735566729727015,,
U02904,1,1,0,0.5634930398121637,0.2910189272106704,
U02905,1,0,1,0.4970727484859568,,
U02906,2,4,1,0.43073493012505626,0.3722134899639543,0.48362374580961787
U02907,4,1,1,0.47732403966447035,0.28207421479638684,
U02908,2,3,0,0.7712355377744101,,
U02909,2,2,1,0.5304122735667168,0.3831979332486442,
U02910,2,4,1,0.43168589811052915,0.32817067054311627,0.36293740802858926
U02911,2,1,0,0.7353939734742878,0.4452184139441894,0.6384380334212086
U02912,2,1,1,0.6682285673745397,0.4003774138912972,0.44064819373173897
U02913,1,4,1,0.8656368429162768,0.6660829911929729,0.634278408540282
U02914,4,1,1,0.456996562126665,,
U02915,2,4,0,0.6106071387617839,,
U02916,1,3,0,0.6215259090785227,,
U02917,1,0,2,0.7690763521779085,0.5714385730224613,
U02918,3,2,1,0.6125013714182973,0.4129214394181622,
U02919,1,0,2,0.6753461879609581,0.40723992754028243,
U02920,2,4,0,0.488219954029565,0.2805418743772541,
